Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,COG,Description,Name,KO,KEGG_Pathway,COG_root,abs_log2FoldChange,-log10(pvalue)
g20204,45.1303795717909,0.990679625377451,0.303452218295001,3.26469725923823,0.0010958113078547,0.0148867288196439,Rp_R20_pos_vs_Rp_R10_pos,"2CZ7S@1|root,2S8Y2@2759|Eukaryota,3APF4@33154|Opisthokonta,3PEUS@4751|Fungi,1GWZQ@112252|Fungi incertae sedis",DDE superfamily endonuclease,-,-,-,,0.990679625377451,2.9602642223229556
g20275,988.92629248044,1.37768729332717,0.194461712690782,7.0846197653204,1.39426587609195e-12,1.34573214488132e-09,Rp_R20_pos_vs_Rp_R10_pos,"COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta",retrotransposable element Tf2 155 kDa protein type 1-like,-,-,-,COG2801,1.37768729332717,11.855654401625806
g20276,830.571043168909,0.745378873363458,0.153615845314572,4.85222648638287,1.22083087853479e-06,0.0001295550841728,Rp_R20_pos_vs_Rp_R10_pos,"COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta",retrotransposable element Tf2 155 kDa protein type 1-like,-,-,-,COG2801,0.745378873363458,5.913344494618821
g20335,2717.03902135917,0.686522033889936,0.247642228679679,2.77223330427195,0.0055673118774669,0.0440452164107638,Rp_R20_pos_vs_Rp_R10_pos,"COG0469@1|root,KOG2323@2759|Eukaryota,38BPM@33154|Opisthokonta,3NUBE@4751|Fungi,1GVDU@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337 pyruvate kinase,PYK1,K00873,"ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230",COG0469,0.686522033889936,2.25435444909561
g2037,411.71861374317,0.832958311666842,0.252868131884196,3.29404225617605,0.0009875765081662,0.0138874678199752,Rp_R20_pos_vs_Rp_R10_pos,"2BD1A@1|root,2S11B@2759|Eukaryota,3A3GN@33154|Opisthokonta,3P3WI@4751|Fungi,1GTZN@112252|Fungi incertae sedis","SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain",-,-,-,,0.832958311666842,3.005429249334609
g20411,3955.07522636726,1.03060015685685,0.266408165093054,3.86850063884816,0.0001095066495648,0.0032042263381856,Rp_R20_pos_vs_Rp_R10_pos,"COG4716@1|root,2S1KN@2759|Eukaryota,39X4E@33154|Opisthokonta,3NY5J@4751|Fungi,1GVHG@112252|Fungi incertae sedis",oleate hydratase activity,-,-,-,COG4716,1.03060015685685,3.9605595083889953
g20481,1944.05817370081,0.967658471245497,0.225917879710881,4.2832310239626,1.84198739823793e-05,0.0009428091559314,Rp_R20_pos_vs_Rp_R10_pos,"COG2706@1|root,2S3WY@2759|Eukaryota,3A77Q@33154|Opisthokonta,3P5U8@4751|Fungi,1GVTK@112252|Fungi incertae sedis","Lactonase, 7-bladed beta-propeller",-,-,-,COG2706,0.967658471245497,4.734713345308795
g20539,12641.5755152874,0.718730085075813,0.205630137443936,3.49525655144675,0.0004736062841688,0.0085177690983296,Rp_R20_pos_vs_Rp_R10_pos,"KOG1558@1|root,KOG1558@2759|Eukaryota,38HZZ@33154|Opisthokonta,3NURW@4751|Fungi,1GTS8@112252|Fungi incertae sedis",ZIP Zinc transporter,-,-,-,,0.718730085075813,3.3245825436970313
g20577,10.7990508367021,3.61906361638513,1.17061140750491,3.09160118651069,0.0019908011859742,0.0223430505196631,Rp_R20_pos_vs_Rp_R10_pos,"COG3335@1|root,2SDK0@2759|Eukaryota,3953V@33154|Opisthokonta,3Q27T@4751|Fungi,1GX5I@112252|Fungi incertae sedis",DDE superfamily endonuclease,-,-,-,COG3335,3.61906361638513,2.700972109206949
g20629,309.05975230303,0.67817452682509,0.20533719999504,3.30273582595591,0.0009574654179217,0.013609303335103,Rp_R20_pos_vs_Rp_R10_pos,"COG3590@1|root,KOG3624@2759|Eukaryota,38BNF@33154|Opisthokonta,3NWJF@4751|Fungi,1GVFK@112252|Fungi incertae sedis",Peptidase family M13,-,-,-,COG3590,0.67817452682509,3.018876903079447
g20639,1441.78361275904,0.665136325566366,0.162987719317695,4.08089841584866,4.48619599606679e-05,0.0017486674354668,Rp_R20_pos_vs_Rp_R10_pos,"COG0199@1|root,KOG3506@2759|Eukaryota,3A8G0@33154|Opisthokonta,3P6KV@4751|Fungi,1GUIP@112252|Fungi incertae sedis",Ribosomal protein S14p/S29e,RPS29,K02980,"ko03010,map03010",COG0199,0.665136325566366,4.348121756577647
g2066,308.777939985329,0.746108977631426,0.168158554843225,4.4369373792908,9.12478242010253e-06,0.0005638726063202,Rp_R20_pos_vs_Rp_R10_pos,"COG2175@1|root,KOG3889@2759|Eukaryota,39K0H@33154|Opisthokonta,3Q4D9@4751|Fungi",Gamma-butyrobetaine,-,-,-,COG2175,0.746108977631426,5.039777482474275
g2077,178.020973507749,1.41937966383525,0.216310328141319,6.56177481691001,5.317107054511089e-11,3.47653041573823e-08,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,1.41937966383525,10.274324595522689
g20825,3981.79217916222,0.698244851709316,0.207826378306357,3.35975085260848,0.0007801279151938,0.0118800997092896,Rp_R20_pos_vs_Rp_R10_pos,"KOG0694@1|root,KOG0694@2759|Eukaryota,38B5Z@33154|Opisthokonta,3NVXF@4751|Fungi,1GW7E@112252|Fungi incertae sedis",Protein kinase C conserved region 1 (C1) domains (Cysteine-rich domains),PKC1,"K02677,K18050","ko01521,ko04010,ko04011,ko04012,ko04014,ko04015,ko04020,ko04022,ko04066,ko04070,ko04071,ko04072,ko04139,ko04150,ko04151,ko04261,ko04270,ko04310,ko04360,ko04370,ko04371,ko04510,ko04530,ko04540,ko04650,ko04664,ko04666,ko04670,ko04713,ko04720,ko04723,ko04724,ko04725,ko04726,ko04727,ko04728,ko04730,ko04745,ko04750,ko04911,ko04912,ko04916,ko04918,ko04919,ko04921,ko04925,ko04926,ko04930,ko04931,ko04933,ko04960,ko04961,ko04970,ko04971,ko04972,ko05031,ko05032,ko05110,ko05130,ko05143,ko05146,ko05161,ko05164,ko05200,ko05205,ko05206,ko05214,ko05223,ko05225,ko05231,map01521,map04010,map04011,map04012,map04014,map04015,map04020,map04022,map04066,map04070,map04071,map04072,map04139,map04150,map04151,map04261,map04270,map04310,map04360,map04370,map04371,map04510,map04530,map04540,map04650,map04664,map04666,map04670,map04713,map04720,map04723,map04724,map04725,map04726,map04727,map04728,map04730,map04745,map04750,map04911,map04912,map04916,map04918,map04919,map04921,map04925,map04926,map04930,map04931,map04933,map04960,map04961,map04970,map04971,map04972,map05031,map05032,map05110,map05130,map05143,map05146,map05161,map05164,map05200,map05205,map05206,map05214,map05223,map05225,map05231",,0.698244851709316,3.107834181529836
g2085,362.244650878749,0.629126776353385,0.108887770916045,5.77775420564407,7.57042922248064e-09,2.43563539540413e-06,Rp_R20_pos_vs_Rp_R10_pos,"COG5247@1|root,KOG1659@2759|Eukaryota,3A5QH@33154|Opisthokonta,3P5D9@4751|Fungi,1GUMX@112252|Fungi incertae sedis",Dna polymerase epsilon subunit,-,K21752,-,COG5247,0.629126776353385,8.120879496501207
g2111,5562.37924614524,0.694479031133314,0.110986004109414,6.25735683256666,3.9155682151582004e-10,1.76365893673426e-07,Rp_R20_pos_vs_Rp_R10_pos,"COG0091@1|root,KOG3353@2759|Eukaryota,38H3J@33154|Opisthokonta,3P1RH@4751|Fungi,1GTD3@112252|Fungi incertae sedis",Ribosomal protein L22p/L17e,RPL17B,K02880,"ko03010,map03010",COG0091,0.694479031133314,9.407205205559697
g21125,53.4597254775761,2.08072349408186,0.679663419401535,3.0614027983351,0.0022030250821344,0.0240070512848299,Rp_R20_pos_vs_Rp_R10_pos,"COG0668@1|root,KOG4629@2759|Eukaryota,38H8F@33154|Opisthokonta,3NUXS@4751|Fungi,1GVD3@112252|Fungi incertae sedis",Mechanosensitive ion channel,-,K22048,-,COG0668,2.08072349408186,2.6569805582416275
g21250,270.831181174696,0.690551445555625,0.174779577253665,3.95098475695131,7.78302820238893e-05,0.0025534408780387,Rp_R20_pos_vs_Rp_R10_pos,"2D87H@1|root,2T91P@2759|Eukaryota,393QV@33154|Opisthokonta,3Q1AC@4751|Fungi,1GU47@112252|Fungi incertae sedis",Carbon-nitrogen hydrolase,-,-,-,,0.690551445555625,4.1088513958496105
g21297,652.708657527891,0.857142634474503,0.195109569072263,4.39313478344592,1.11727809763653e-05,0.0006545118428033,Rp_R20_pos_vs_Rp_R10_pos,"COG1626@1|root,KOG0602@2759|Eukaryota,38CKH@33154|Opisthokonta,3NTZ8@4751|Fungi,1GV7E@112252|Fungi incertae sedis",Trehalase,-,K01194,"ko00500,ko01100,map00500,map01100",COG1626,0.857142634474503,4.951838714765557
g21323,2763.56705333541,1.22751159254005,0.221183682603657,5.54973847116765,2.86097256238311e-08,7.83635849553288e-06,Rp_R20_pos_vs_Rp_R10_pos,"KOG1721@1|root,KOG1721@2759|Eukaryota,3A87F@33154|Opisthokonta,3P74P@4751|Fungi","Zinc finger, C2H2 type",-,K21545,-,,1.22751159254005,7.543486307193951
g21324,1608.05166924987,0.998853612353158,0.237930144809236,4.19809609729781,2.69168413940102e-05,0.0012287780590432,Rp_R20_pos_vs_Rp_R10_pos,"28HRH@1|root,2QQ2T@2759|Eukaryota,38BNI@33154|Opisthokonta,3NW8C@4751|Fungi,1GTT2@112252|Fungi incertae sedis",lysosomal cobalamin transporter,-,K14617,"ko04977,map04977",,0.998853612353158,4.569975904538509
g21370,17.890819103163,1.71662654379025,0.55520239924851,3.09189323769815,0.0019888436483829,0.0223334470410381,Rp_R20_pos_vs_Rp_R10_pos,"29R3V@1|root,2RXA6@2759|Eukaryota,39U1P@33154|Opisthokonta,3P08U@4751|Fungi,1GVQ9@112252|Fungi incertae sedis",Fungal-type cellulose-binding domain,-,-,-,,1.71662654379025,2.7013993573046915
g21395,90.4851460646367,0.708293481388963,0.225750162582554,3.13751039328687,0.0017038923312795,0.0201259869829281,Rp_R20_pos_vs_Rp_R10_pos,"2BVY2@1|root,2RAI9@2759|Eukaryota,3AWXY@33154|Opisthokonta,3Q2N3@4751|Fungi,1GXUN@112252|Fungi incertae sedis",-,-,-,-,,0.708293481388963,2.7685578517104763
g21520,8679.87446877556,1.26935778039501,0.311322508918953,4.07730807773191,4.55601088141406e-05,0.001771579307316,Rp_R20_pos_vs_Rp_R10_pos,"COG5038@1|root,KOG1012@2759|Eukaryota,3AE96@33154|Opisthokonta,3P8UU@4751|Fungi,1GWY8@112252|Fungi incertae sedis",Protein kinase C conserved region 2 (CalB),-,-,-,COG5038,1.26935778039501,4.341415247338232
g21592,1502.24513672135,0.687890007163187,0.240363951378507,2.86186844249348,0.0042115168016202,0.036526843839127,Rp_R20_pos_vs_Rp_R10_pos,"KOG4091@1|root,KOG4091@2759|Eukaryota,38EMI@33154|Opisthokonta,3NX1W@4751|Fungi,1GW5F@112252|Fungi incertae sedis",CP2 transcription factor,-,-,-,,0.687890007163187,2.375561462374465
g2169,5967.61357989954,0.69393714147682,0.204226829948815,3.39787451849857,0.0006791156181495,0.0108556738677227,Rp_R20_pos_vs_Rp_R10_pos,"COG0814@1|root,KOG1305@2759|Eukaryota,38EAG@33154|Opisthokonta,3NV5G@4751|Fungi,1GVZ5@112252|Fungi incertae sedis",Transmembrane amino acid transporter protein,-,-,-,COG0814,0.69393714147682,3.168056281610785
g21729,3.62286522147144,2.50784356521762,0.874019034139606,2.86932374154342,0.00411350526349,0.0360625597688926,Rp_R20_pos_vs_Rp_R10_pos,"COG2801@1|root,KOG0017@2759|Eukaryota,3AFVE@33154|Opisthokonta,3PCPI@4751|Fungi,1GXN4@112252|Fungi incertae sedis",Integrase core domain,-,-,-,COG2801,2.50784356521762,2.38578794265019
g21812,494.439986939778,1.535533035698,0.363073090583326,4.22926698652044,2.34453972979082e-05,0.0011261013218751,Rp_R20_pos_vs_Rp_R10_pos,"KOG1414@1|root,KOG1414@2759|Eukaryota,393TP@33154|Opisthokonta,3Q1BD@4751|Fungi,1GX9U@112252|Fungi incertae sedis",basic region leucin zipper,-,-,-,,1.535533035698,4.6299424034528665
g21834,108.67698589068,0.644350087190519,0.213617164198212,3.01637787211067,0.0025581424535012,0.0264007074287259,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.644350087190519,2.592075274928944
g21841,47.7856653215909,0.705482887443498,0.239246098750863,2.94877488547116,0.0031903627371725,0.0303879052254463,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.705482887443498,2.496159935815426
g21889,943.763530126532,1.45029063243069,0.403243570271329,3.59656232448998,0.0003224503526256,0.0065366211971465,Rp_R20_pos_vs_Rp_R10_pos,"COG0726@1|root,2S2CW@2759|Eukaryota,39Z6D@33154|Opisthokonta,3P1A4@4751|Fungi,1GVJC@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG0726,1.45029063243069,3.4915371437901577
g21919,3159.95509708565,0.670830389683725,0.206875992816404,3.24266910118985,0.0011841565339733,0.0157594673585727,Rp_R20_pos_vs_Rp_R10_pos,"2CWJX@1|root,2RUQZ@2759|Eukaryota,3992N@33154|Opisthokonta,3Q23B@4751|Fungi,1GWXV@112252|Fungi incertae sedis",helix loop helix domain,-,-,-,,0.670830389683725,2.9265908843129576
g21981,110.024531131295,0.791417030673765,0.194639669718616,4.06606233877138,4.78141509187783e-05,0.0018320321833132,Rp_R20_pos_vs_Rp_R10_pos,"2C4CW@1|root,2S2VN@2759|Eukaryota","Centromere DNA-binding protein complex CBF3 subunit, domain 2",-,-,-,,0.791417030673765,4.320443551998258
g22005,145.044701081435,0.914089288064232,0.202790225167899,4.50756089110024,6.55771144946597e-06,0.0004505703504041,Rp_R20_pos_vs_Rp_R10_pos,"COG1881@1|root,KOG3346@2759|Eukaryota,38EN2@33154|Opisthokonta,3P6HV@4751|Fungi,1GU4F@112252|Fungi incertae sedis",Phosphatidylethanolamine-binding protein,-,-,-,COG1881,0.914089288064232,5.183247696947181
g22034,326.596110318205,0.726464324017945,0.24065494276668,3.01869687639147,0.0025386439495083,0.0262663472243922,Rp_R20_pos_vs_Rp_R10_pos,"COG0685@1|root,2QR1E@2759|Eukaryota,38E3T@33154|Opisthokonta,3NW1F@4751|Fungi,1GSN2@112252|Fungi incertae sedis",Peroxidase,CCP1,K00428,-,COG0685,0.726464324017945,2.5953982056276454
g22049,5334.20551627847,1.12738652200946,0.354046711047352,3.184287515832,0.0014511080231217,0.018257298895503,Rp_R20_pos_vs_Rp_R10_pos,"KOG1695@1|root,KOG1695@2759|Eukaryota,38QJS@33154|Opisthokonta,3P08N@4751|Fungi,1GWTM@112252|Fungi incertae sedis","Glutathione S-transferase, C-terminal domain",-,"K00799,K04097","ko00480,ko00590,ko00980,ko00982,ko00983,ko01100,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00590,map00980,map00982,map00983,map01100,map01524,map05200,map05204,map05225,map05418",,1.12738652200946,2.8383002566873827
g22074,94.4407728179032,0.880223841796052,0.269254540022889,3.26911420591544,0.0010788474696033,0.014715450445081,Rp_R20_pos_vs_Rp_R10_pos,"2CGAZ@1|root,2TAHX@2759|Eukaryota,395GI@33154|Opisthokonta,3Q2K4@4751|Fungi,1GXRR@112252|Fungi incertae sedis",-,-,-,-,,0.880223841796052,2.967039952714869
g22088,59.2899512096165,0.626295478864947,0.227670210164547,2.75088900920457,0.005943377698807,0.0461910746077917,Rp_R20_pos_vs_Rp_R10_pos,"2F9IP@1|root,2TAQ7@2759|Eukaryota,395QN@33154|Opisthokonta,3Q2UC@4751|Fungi,1GY23@112252|Fungi incertae sedis",ER protein Pkr1,-,-,-,,0.626295478864947,2.2259666696584155
g22090,1458.38348481837,0.635625208266196,0.151374172656154,4.19903340915373,2.6805677282423e-05,0.0012264656271725,Rp_R20_pos_vs_Rp_R10_pos,"COG5258@1|root,KOG0463@2759|Eukaryota,38CTU@33154|Opisthokonta,3NUYB@4751|Fungi,1GSDZ@112252|Fungi incertae sedis",Elongation factor Tu domain 2,-,-,-,COG5258,0.635625208266196,4.571773215250723
g22160,15.451667990199,1.11446110423911,0.37544008722928,2.96841264997498,0.0029934216891956,0.0291840616730675,Rp_R20_pos_vs_Rp_R10_pos,"2BA9D@1|root,2S0V9@2759|Eukaryota,3A1N4@33154|Opisthokonta,3P36C@4751|Fungi",-,-,-,-,,1.11446110423911,2.5238320989330574
g22166,1076.95199486349,0.788594961788862,0.226981253226296,3.47427353836419,0.000512238550632,0.0090677407709705,Rp_R20_pos_vs_Rp_R10_pos,"2CGB8@1|root,2RAPT@2759|Eukaryota,3AX42@33154|Opisthokonta,3Q1XU@4751|Fungi,1GWER@112252|Fungi incertae sedis",-,-,-,-,,0.788594961788862,3.2905277400090784
g22216,77.1455251175125,1.24439394667414,0.358875368461596,3.46748218471646,0.0005253585649107,0.0092075084305644,Rp_R20_pos_vs_Rp_R10_pos,"2D437@1|root,2STPU@2759|Eukaryota,3AQR2@33154|Opisthokonta,3PFCW@4751|Fungi,1GVBR@112252|Fungi incertae sedis",ubiE/COQ5 methyltransferase family,-,-,-,,1.24439394667414,3.2795441830540533
g22225,631.990649890408,0.773088692154748,0.208643144239618,3.70531557589492,0.0002111277032268,0.0049075085053957,Rp_R20_pos_vs_Rp_R10_pos,"2EMZ3@1|root,2SRHQ@2759|Eukaryota,3ANN1@33154|Opisthokonta,3PENI@4751|Fungi,1GUQW@112252|Fungi incertae sedis",-,-,-,-,,0.773088692154748,3.675454776786397
g22336,771.012337077724,1.267298501664,0.247290292196503,5.124740200707,2.97948289873452e-07,4.79294752971826e-05,Rp_R20_pos_vs_Rp_R10_pos,"2C0JP@1|root,2SAMB@2759|Eukaryota,3AA4Z@33154|Opisthokonta,3P7X3@4751|Fungi",Expressed protein,-,-,-,,1.267298501664,6.525859102941509
g22347,1088.89591509619,0.872506434918554,0.317226349560224,2.7504223281834,0.0059518499934759,0.0462391903096066,Rp_R20_pos_vs_Rp_R10_pos,"COG0589@1|root,2QRPI@2759|Eukaryota,38FP1@33154|Opisthokonta,3NX2S@4751|Fungi,1GUKA@112252|Fungi incertae sedis",Universal stress protein family,-,-,-,COG0589,0.872506434918554,2.225348022997564
g22351,1248.89428983318,0.603400017683046,0.114442446390978,5.27251939041572,1.34563614875816e-07,2.70046525734447e-05,Rp_R20_pos_vs_Rp_R10_pos,"COG0110@1|root,KOG4750@2759|Eukaryota,3X8ZM@554915|Amoebozoa",Belongs to the transferase hexapeptide repeat family,-,-,-,COG0110,0.603400017683046,6.87107235463525
g22353,592.950619911551,0.804416942556415,0.158816673651602,5.06506605421717,4.08258763615215e-07,5.75750567764625e-05,Rp_R20_pos_vs_Rp_R10_pos,"KOG3499@1|root,KOG3499@2759|Eukaryota,3A8NK@33154|Opisthokonta,3P6UD@4751|Fungi,1GXKA@112252|Fungi incertae sedis",Ribosomal L38e protein family,RPL38,K02923,"ko03010,map03010",,0.804416942556415,6.38906448399759
g22368,343.91968436919,0.6125436846107,0.154868068382687,3.95526134604504,7.6451031995214e-05,0.0025229430862712,Rp_R20_pos_vs_Rp_R10_pos,"COG2443@1|root,KOG3498@2759|Eukaryota,3A8AD@33154|Opisthokonta,3P6RT@4751|Fungi,1GUJE@112252|Fungi incertae sedis",SecE/Sec61-gamma subunits of protein translocation complex,-,K07342,"ko03060,ko04141,ko04145,ko05110,map03060,map04141,map04145,map05110",COG2443,0.6125436846107,4.11661664776897
g22527,7237.81958077248,0.937105826994953,0.318871217393261,2.93882224509223,0.00329461967932,0.0309537883097083,Rp_R20_pos_vs_Rp_R10_pos,"COG1028@1|root,KOG0725@2759|Eukaryota,39V6R@33154|Opisthokonta,3P0K4@4751|Fungi,1GVA5@112252|Fungi incertae sedis",KR domain,-,K17742,"ko00051,map00051",COG1028,0.937105826994953,2.4821947117849135
g22562,499.723162471819,0.630803977577011,0.16269182378425,3.87729366420734,0.0001056248389945,0.0031254158563229,Rp_R20_pos_vs_Rp_R10_pos,"COG0655@1|root,KOG3135@2759|Eukaryota,38HWI@33154|Opisthokonta,3NU10@4751|Fungi,1GWRK@112252|Fungi incertae sedis",Flavodoxin-like fold,-,K03809,"ko00130,ko01110,map00130,map01110",COG0655,0.630803977577011,3.976233940043231
g22677,356.868607277629,0.779735841351991,0.269689298119683,2.89123760856821,0.0038372787707181,0.0343541534468575,Rp_R20_pos_vs_Rp_R10_pos,"KOG2864@1|root,KOG2864@2759|Eukaryota,38DRE@33154|Opisthokonta,3NWTC@4751|Fungi,1GTQ9@112252|Fungi incertae sedis",Rft protein,RFT1,K06316,-,,0.779735841351991,2.4159766490198793
g228,180.95784912584,0.640203912375876,0.223434869827936,2.8652820075438,0.0041663802172118,0.0363062599409571,Rp_R20_pos_vs_Rp_R10_pos,"COG1958@1|root,KOG1775@2759|Eukaryota,3A5M3@33154|Opisthokonta,3P554@4751|Fungi,1GXQV@112252|Fungi incertae sedis|COG1958@1|root,KOG1775@2759|Eukaryota,3A5M3@33154|Opisthokonta,3P554@4751|Fungi,3QX7T@4890|Ascomycota,20ICA@147545|Eurotiomycetes,3S9IJ@5042|Eurotiales",snRNP Sm proteins|Small nuclear ribonucleoprotein (LSM5),-,K12624,"ko03018,ko03040,map03018,map03040",COG1958,0.640203912375876,2.3802410995581718
g2280,653.558808477559,0.622068766007269,0.118291380665212,5.25878354372959,1.45011458259847e-07,2.86355532460799e-05,Rp_R20_pos_vs_Rp_R10_pos,"COG0647@1|root,KOG3040@2759|Eukaryota,38BE9@33154|Opisthokonta,3P2XY@4751|Fungi,1GVNU@112252|Fungi incertae sedis",Haloacid dehalogenase-like hydrolase,-,-,-,COG0647,0.622068766007269,6.838597680093191
g2282,1510.71283896953,1.32877334689564,0.340659411369726,3.90059191834124,9.59577836552505e-05,0.0029603779557203,Rp_R20_pos_vs_Rp_R10_pos,"COG0652@1|root,COG0652@2|Bacteria,1R9ZQ@1224|Proteobacteria,1S2NX@1236|Gammaproteobacteria",PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides,-,-,-,COG0652,1.32877334689564,4.017919791523409
g2284,216.628383070994,1.08351504639551,0.231211003698422,4.68626072749021,2.78241764792559e-06,0.0002389695902788,Rp_R20_pos_vs_Rp_R10_pos,"KOG0490@1|root,KOG0490@2759|Eukaryota,3944C@33154|Opisthokonta,3Q1F7@4751|Fungi,1GW13@112252|Fungi incertae sedis",Homeodomain,-,-,-,,1.08351504639551,5.55557768075094
g2293,4220.07088243776,0.730059876259134,0.179911734339388,4.0578780419177,4.95206152222759e-05,0.0018587654628524,Rp_R20_pos_vs_Rp_R10_pos,"2BY57@1|root,2RWWQ@2759|Eukaryota,3AX3S@33154|Opisthokonta,3Q1XK@4751|Fungi,1GWDW@112252|Fungi incertae sedis",-,-,-,-,,0.730059876259134,4.305213968471382
g23037,3343.08049186325,1.58465904833484,0.224537807502649,7.05742639050283,1.6961456049783898e-12,1.5626897848775902e-09,Rp_R20_pos_vs_Rp_R10_pos,"2D8HP@1|root,2TAAR@2759|Eukaryota,3957W@33154|Opisthokonta,3Q2BX@4751|Fungi,1GXCV@112252|Fungi incertae sedis",Life-span regulatory factor,-,-,-,,1.58465904833484,11.770536868633336
g23229,1492.19229926291,0.629511676110097,0.161184031065074,3.90554617569992,9.40128035084056e-05,0.0029136781564401,Rp_R20_pos_vs_Rp_R10_pos,"COG0412@1|root,COG0412@2|Bacteria,1MW7S@1224|Proteobacteria,2TTPH@28211|Alphaproteobacteria,3JRDU@41294|Bradyrhizobiaceae",Dienelactone hydrolase family,-,-,-,COG0412,0.629511676110097,4.02681299624718
g23279,76.3328914569523,1.78819200900648,0.354519331554747,5.04399012929519,4.55922829127025e-07,6.07967093656294e-05,Rp_R20_pos_vs_Rp_R10_pos,"292TD@1|root,2R9Q1@2759|Eukaryota,3AW4N@33154|Opisthokonta,3Q2WK@4751|Fungi,1GY4I@112252|Fungi incertae sedis",-,-,-,-,,1.78819200900648,6.341108661108705
g23301,877.323724155781,0.652954748838339,0.188742388100053,3.45950242238222,0.0005411744095048,0.0093455262905844,Rp_R20_pos_vs_Rp_R10_pos,"KOG3457@1|root,KOG3457@2759|Eukaryota,394QM@33154|Opisthokonta,3Q1ER@4751|Fungi,1GUJM@112252|Fungi incertae sedis",Sec61beta family,-,-,-,,0.652954748838339,3.2666627480567123
g23302,2377.82933716007,1.02042519330566,0.34283323092592,2.97644773393088,0.0029160878341715,0.0286017030423345,Rp_R20_pos_vs_Rp_R10_pos,"COG0438@1|root,KOG3742@2759|Eukaryota,38BSH@33154|Opisthokonta,3NU8X@4751|Fungi,1GVAS@112252|Fungi incertae sedis","Transfers the glycosyl residue from UDP-Glc to the non- reducing end of alpha-1,4-glucan",GSY1,K00693,"ko00500,ko01100,ko04151,ko04152,ko04910,ko04922,ko04931,map00500,map01100,map04151,map04152,map04910,map04922,map04931",COG0438,1.02042519330566,2.535199398968085
g23337,5020.36635539143,0.650583942061385,0.117737902070927,5.52569674351308,3.28180576480356e-08,8.52806680087224e-06,Rp_R20_pos_vs_Rp_R10_pos,"COG4352@1|root,KOG3295@2759|Eukaryota,39QV9@33154|Opisthokonta,3P222@4751|Fungi,1GSTD@112252|Fungi incertae sedis",Ribosomal protein L13e,rpl13,K02873,"ko03010,map03010",COG4352,0.650583942061385,7.483887126442664
g23352,6719.41306557852,0.60048531129977,0.112506808179379,5.33732421190341,9.43282817781708e-08,2.07910225854146e-05,Rp_R20_pos_vs_Rp_R10_pos,"KOG3320@1|root,KOG3320@2759|Eukaryota,39ERP@33154|Opisthokonta,3NTZ0@4751|Fungi,1GW5K@112252|Fungi incertae sedis",Ribosomal protein S7e,RPS7A,K02993,"ko03010,map03010",,0.60048531129977,7.0253580763113606
g23355,233.172183928926,0.952490351182512,0.248400526201631,3.83449409607675,0.0001258229942696,0.0035322801535326,Rp_R20_pos_vs_Rp_R10_pos,"COG5069@1|root,KOG0517@2759|Eukaryota,39ZGG@33154|Opisthokonta,3Q21C@4751|Fungi,1GWTZ@112252|Fungi incertae sedis",PH domain,-,-,-,COG5069,0.952490351182512,3.900239983915824
g234,6536.71866379311,0.831441803172724,0.266892416380299,3.11526949491135,0.0018377692126652,0.0211646273701768,Rp_R20_pos_vs_Rp_R10_pos,"2EF1R@1|root,2SKB3@2759|Eukaryota,3AIMF@33154|Opisthokonta,3PCXP@4751|Fungi,1GWD1@112252|Fungi incertae sedis",CotH kinase protein,-,-,-,,0.831441803172724,2.735709028292215
g23457,2205.35610686404,0.65481549191897,0.194183514334268,3.37214770349542,0.0007458443778499,0.0116109982293709,Rp_R20_pos_vs_Rp_R10_pos,"COG0814@1|root,KOG1304@2759|Eukaryota,38FV2@33154|Opisthokonta,3NVU6@4751|Fungi,1GVPF@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,K14209,"ko04138,map04138",COG0814,0.65481549191897,3.127351779620536
