Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,COG,Description,Name,KO,KEGG_Pathway,COG_root,abs_log2FoldChange,-log10(pvalue)
g19329,805.341183946637,-0.691716368817982,0.241825431339258,-2.86039547200298,0.0042311300963974,0.0291479355968529,Rp_R10_pos_vs_pIND,"KOG4270@1|root,KOG4270@2759|Eukaryota",GTPase activator activity,-,-,-,,0.691716368817982,2.373543621022078
g19330,168.821974058722,0.624192183150532,0.218472556785416,2.8570736404372,0.0042756662767196,0.0293513920067893,Rp_R10_pos_vs_pIND,"KOG4065@1|root,KOG4065@2759|Eukaryota,3A8XH@33154|Opisthokonta,3P7WD@4751|Fungi,1GUGR@112252|Fungi incertae sedis",EF-hand domain,-,-,-,,0.624192183150532,2.368996199589358
g19356,7.5166935162536,1.33628239065152,0.476556158463338,2.80403970638084,0.0050466689602961,0.0330927551321934,Rp_R10_pos_vs_pIND,"2CZ2E@1|root,2S808@2759|Eukaryota,3A9T7@33154|Opisthokonta,3PD52@4751|Fungi,3RJG3@4890|Ascomycota,3RXET@4891|Saccharomycetes,47EKJ@766764|Debaryomycetaceae",DDE superfamily endonuclease,-,-,-,,1.33628239065152,2.2969951821757446
g19361,97.4433958026054,1.19800699737,0.351929355215275,3.40411215949058,0.0006637949117083,0.0074676060088213,Rp_R10_pos_vs_pIND,"2CKGC@1|root,2T9UR@2759|Eukaryota,394KV@33154|Opisthokonta,3Q1Q1@4751|Fungi,1GVH7@112252|Fungi incertae sedis",Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase,-,-,-,,1.19800699737,3.177966080980559
g19362,378.814442497854,-1.36474656405925,0.439794539886235,-3.10314576532095,0.0019147530594634,0.0163197626109757,Rp_R10_pos_vs_pIND,"KOG1414@1|root,KOG1414@2759|Eukaryota,39QGM@33154|Opisthokonta,3NVG8@4751|Fungi,3QRMM@4890|Ascomycota,20CPH@147545|Eurotiomycetes,3MRDM@451870|Chaetothyriomycetidae",Transcription factor,SKO1,K09051,"ko04011,map04011",,1.36474656405925,2.717887227871677
g19396,124.832423444445,2.31079002228488,0.688443848633168,3.3565410263636,0.0007892401051171,0.0084253603698043,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,2.31079002228488,3.1027908542504177
g1940,235.887736300287,1.51625447530412,0.307179870660432,4.93604763894261,7.9721641883608e-07,4.46508072426627e-05,Rp_R10_pos_vs_pIND,"COG0169@1|root,KOG0692@2759|Eukaryota,38GV4@33154|Opisthokonta,3NTWM@4751|Fungi,1GVJA@112252|Fungi incertae sedis",3-dehydroquinate synthase,ARO1,"K09484,K13830","ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230",COG0169,1.51625447530412,6.098423765495283
g19418,1011.69876267541,-0.626130381777061,0.238529273196961,-2.62496243494629,0.0086658527422899,0.0481657425282029,Rp_R10_pos_vs_pIND,"2F97G@1|root,2RAY4@2759|Eukaryota,3AXCU@33154|Opisthokonta,3Q2AS@4751|Fungi,1GXAU@112252|Fungi incertae sedis",-,-,-,-,,0.626130381777061,2.062188695148665
g1942,580.018637007555,1.32955353884659,0.461462243396565,2.88117512943311,0.0039619543276202,0.027847286796007,Rp_R10_pos_vs_pIND,"COG0530@1|root,KOG2399@2759|Eukaryota,38F8K@33154|Opisthokonta,3NU3I@4751|Fungi,1GVRE@112252|Fungi incertae sedis",Sodium/calcium exchanger protein,-,K13754,-,COG0530,1.32955353884659,2.4020905352025324
g19431,1446.98426550094,-1.21302952456799,0.311423436344728,-3.89511315784608,9.81528962950739e-05,0.0017515327372854,Rp_R10_pos_vs_pIND,"COG2930@1|root,KOG1843@2759|Eukaryota,38FCU@33154|Opisthokonta,3NWAM@4751|Fungi,1GVM7@112252|Fungi incertae sedis",Las17-binding protein actin regulator,-,K20523,-,COG2930,1.21302952456799,4.008096880715935
g19478,11.1409560158477,1.17491126470598,0.353717339280158,3.32161060324894,0.0008949950259575,0.0092335512721156,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.17491126470598,3.0481793783211977
g19495,199.257693405429,0.958190109982633,0.352829700486911,2.71572973777523,0.006612987709851,0.0398792785921197,Rp_R10_pos_vs_pIND,"KOG2238@1|root,KOG2238@2759|Eukaryota,38FKV@33154|Opisthokonta,3NVSI@4751|Fungi,1GWKU@112252|Fungi incertae sedis",PH domain-containing protein,-,-,-,,0.958190109982633,2.1796022844257403
g1950,497.331786075857,0.906705103153046,0.162127178593275,5.59255462915122,2.23752719087063e-08,2.79964085318179e-06,Rp_R10_pos_vs_pIND,"KOG2922@1|root,KOG2922@2759|Eukaryota,39PTE@33154|Opisthokonta,3Q62E@4751|Fungi,1GT1E@112252|Fungi incertae sedis",Magnesium transporter NIPA,-,-,-,,0.906705103153046,7.650231678347996
g19500,70.6455844878345,3.59967687677767,0.683299581213042,5.26808002777825,1.37858009735296e-07,1.16755156983379e-05,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,3.59967687677767,6.860567995733155
g19505,292.975119282609,1.34782786867768,0.337652894152943,3.99175571131688,6.55859161992448e-05,0.0012925590682453,Rp_R10_pos_vs_pIND,"293TU@1|root,2RAQQ@2759|Eukaryota,3AX51@33154|Opisthokonta,3Q1YU@4751|Fungi,1GWHR@112252|Fungi incertae sedis",-,-,-,-,,1.34782786867768,4.18318941022236
g1954,648.472855286393,1.37772304255946,0.335429561493987,4.10733936634311,4.00242946626355e-05,0.0008870884093044,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.37772304255946,4.397676312795905
g19560,641.407098863609,1.18342180720785,0.268705549793415,4.40415841101043,1.06195325736771e-05,0.0003307423451781,Rp_R10_pos_vs_pIND,"KOG3764@1|root,KOG3764@2759|Eukaryota,39JDB@33154|Opisthokonta,3NY2M@4751|Fungi,1GVMG@112252|Fungi incertae sedis",Sugar (and other) transporter,-,-,-,,1.18342180720785,4.973894598616158
g19566,255.0396375818,1.63602157781774,0.384280133436034,4.25736704936911,2.06848595554402e-05,0.0005448700887302,Rp_R10_pos_vs_pIND,"2D8GU@1|root,2TA6Q@2759|Eukaryota,3952G@33154|Opisthokonta,3Q268@4751|Fungi,1GX30@112252|Fungi incertae sedis",-,-,-,-,,1.63602157781774,4.684347423499646
g19592,792.57263965968,-0.895807739994203,0.239037533531487,-3.747561007511,0.000178562414713,0.0027726130786722,Rp_R10_pos_vs_pIND,"COG1816@1|root,KOG1096@2759|Eukaryota,38E4C@33154|Opisthokonta,3NU92@4751|Fungi,1GS9G@112252|Fungi incertae sedis",Adenosine/AMP deaminase,AMD1,K01490,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130",COG1816,0.895807739994203,3.7482099497057746
g19599,252.567618004851,-1.1810231553765,0.419545590119607,-2.81500552786124,0.0048776394876673,0.0322592745587244,Rp_R10_pos_vs_pIND,"2CYVH@1|root,2S6PS@2759|Eukaryota,39RW6@33154|Opisthokonta,3NZFC@4751|Fungi",methyltransferase,-,-,-,,1.1810231553765,2.3117903020753205
g19618,10.6977499347067,1.52675267466911,0.369602652267447,4.13079469344375,3.61511338018519e-05,0.0008155225896746,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.52675267466911,4.441878077451991
g19628,386.092254156693,0.602600779035973,0.149824497745568,4.02204437927975,5.7695183591246e-05,0.0011735898356022,Rp_R10_pos_vs_pIND,"KOG2088@1|root,KOG2088@2759|Eukaryota,38C88@33154|Opisthokonta,3P2GA@4751|Fungi,1GVK4@112252|Fungi incertae sedis",Lipase (class 3),-,-,-,,0.602600779035973,4.238860440346028
g19651,14.7059264222865,1.3902311680616,0.46590610655656,2.98392991312473,0.0028457194773922,0.0218724031689139,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.3902311680616,2.545807913607044
g19653,1795.06627773651,-0.871458043335216,0.223478834890535,-3.89951041118537,9.63873928461259e-05,0.0017286275678679,Rp_R10_pos_vs_pIND,"COG1502@1|root,KOG1329@2759|Eukaryota,38G6H@33154|Opisthokonta,3NX5P@4751|Fungi,1GWI1@112252|Fungi incertae sedis",PLD-like domain,-,K01115,"ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231",COG1502,0.871458043335216,4.01597976667201
g19669,167.92016530427,1.12081672992961,0.363341840914802,3.084744457472,0.0020372711175969,0.0170998875670058,Rp_R10_pos_vs_pIND,"2942B@1|root,2RAZ7@2759|Eukaryota,3AXE1@33154|Opisthokonta,3Q2CI@4751|Fungi,1GXDN@112252|Fungi incertae sedis",-,-,-,-,,1.12081672992961,2.69095117176505
g19679,842.818919723651,0.695826932638472,0.232666702060373,2.99065971398829,0.0027837551235456,0.0215036590142953,Rp_R10_pos_vs_pIND,"2F8XP@1|root,2TA2M@2759|Eukaryota,394XA@33154|Opisthokonta,3Q209@4751|Fungi,1GWQY@112252|Fungi incertae sedis",-,-,-,-,,0.695826932638472,2.5553689706312652
g1968,2.70984697314839,2.72884678931952,0.917430107978641,2.97444651705616,0.0029351761778741,0.0223211704486595,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,2.72884678931952,2.532365826006745
g19729,3687.93471921022,-1.25138461470738,0.357387969433671,-3.50147380923416,0.0004626924464578,0.0057129111533103,Rp_R10_pos_vs_pIND,"2F8QF@1|root,2T9V1@2759|Eukaryota,394MB@33154|Opisthokonta,3Q1QH@4751|Fungi,1GVJB@112252|Fungi incertae sedis",-,-,-,-,,1.25138461470738,3.334707590382258
g19732,136.780051226,3.75962402671288,1.05811514952024,3.55313316175231,0.000380671716206,0.0048950598324547,Rp_R10_pos_vs_pIND,"2CXKH@1|root,2RY8V@2759|Eukaryota,39S8R@33154|Opisthokonta,3P2AX@4751|Fungi,1GTDW@112252|Fungi incertae sedis",-,-,-,-,,3.75962402671288,3.419449389936303
g19735,509.2280530664,-1.69614011260734,0.341506123528168,-4.96664626415532,6.81206795889112e-07,3.94092781030365e-05,Rp_R10_pos_vs_pIND,"COG1252@1|root,KOG2495@2759|Eukaryota,3A5HF@33154|Opisthokonta,3P7EC@4751|Fungi,1GW2Z@112252|Fungi incertae sedis",Regulator of G protein signaling domain,-,-,-,COG1252,1.69614011260734,6.166721028057618
g19736,12664.4242717408,-0.978938446958967,0.274795013748673,-3.5624316235021,0.0003674356269913,0.0047722282006527,Rp_R10_pos_vs_pIND,"COG0474@1|root,KOG0205@2759|Eukaryota,38CYC@33154|Opisthokonta,3NUFA@4751|Fungi,1GVM6@112252|Fungi incertae sedis",haloacid dehalogenase-like hydrolase,-,-,-,COG0474,0.978938446958967,3.434818736283931
g19762,2780.93990355183,0.770995047805312,0.263899304686884,2.92155012958483,0.0034829422046729,0.0253316658285797,Rp_R10_pos_vs_pIND,"COG2132@1|root,KOG1263@2759|Eukaryota,38G3A@33154|Opisthokonta,3NVG2@4751|Fungi,1GRV0@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,FET3,K19791,-,COG2132,0.770995047805312,2.458053732087814
g1977,81.5095119073503,1.04067756075737,0.311043506104652,3.3457620568591,0.0008205677863507,0.0086565879068894,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.04067756075737,3.085885536460919
g19818,71.0957403835163,0.93252478020962,0.309107284925314,3.01683210227457,0.0025543124721612,0.0201803813191564,Rp_R10_pos_vs_pIND,"COG3325@1|root,KOG2806@2759|Eukaryota,38WIS@33154|Opisthokonta,3Q0NH@4751|Fungi,1GV6J@112252|Fungi incertae sedis",Glyco_18,-,-,-,COG3325,0.93252478020962,2.592725976048898
g19822,725.540072537596,1.50953672564263,0.257280493313608,5.86728012761776,4.43001878233471e-09,7.50696332398624e-07,Rp_R10_pos_vs_pIND,"COG0579@1|root,KOG2665@2759|Eukaryota,397NY@33154|Opisthokonta,3Q154@4751|Fungi,1GVDQ@112252|Fungi incertae sedis",FAD dependent oxidoreductase,-,-,-,COG0579,1.50953672564263,8.35359443245706
g19826,1182.15739717802,-0.932276820380959,0.232662577134993,-4.00699086144844,6.14972415725276e-05,0.0012273953989969,Rp_R10_pos_vs_pIND,"KOG2308@1|root,KOG2308@2759|Eukaryota,3A1IU@33154|Opisthokonta,3P3F3@4751|Fungi,1GVBI@112252|Fungi incertae sedis",DDHD,-,-,-,,0.932276820380959,4.211144363845668
g19830,157.313103720168,1.65203328063255,0.206412144686704,8.0035662782344,1.20866577885125e-15,1.62573101416611e-12,Rp_R10_pos_vs_pIND,"COG1956@1|root,2RXXR@2759|Eukaryota,3A0D1@33154|Opisthokonta,3P1WW@4751|Fungi,1GTVS@112252|Fungi incertae sedis",Domain present in phytochromes and cGMP-specific phosphodiesterases.,YKL069W,K08968,"ko00270,map00270",COG1956,1.65203328063255,14.917693773967462
g19831,136.011299004013,1.70935284557475,0.247459081472483,6.90761816217612,4.92858400002252e-12,2.51665562248381e-09,Rp_R10_pos_vs_pIND,"KOG4339@1|root,KOG4339@2759|Eukaryota,394BM@33154|Opisthokonta,3Q1I7@4751|Fungi,1GXIF@112252|Fungi incertae sedis",negative regulation of integrin-mediated signaling pathway,-,-,-,,1.70935284557475,11.307277837174777
g19849,832.45518407159,1.36900025411474,0.22847607185482,5.99187583627855,2.07434279809823e-09,3.88190707459756e-07,Rp_R10_pos_vs_pIND,"2AUBY@1|root,2RZTS@2759|Eukaryota,3A2Z4@33154|Opisthokonta,3P2VF@4751|Fungi,1GW5E@112252|Fungi incertae sedis",-,-,-,-,,1.36900025411474,8.683119472141529
g19851,2168.89115122589,1.01110910820911,0.182360392773969,5.54456531283277,2.94685324569481e-08,3.52329048336656e-06,Rp_R10_pos_vs_pIND,"COG0365@1|root,KOG1175@2759|Eukaryota,38BR4@33154|Opisthokonta,3NUTI@4751|Fungi,1GVSG@112252|Fungi incertae sedis",AMP-binding enzyme C-terminal domain,ACS2,K01895,"ko00010,ko00620,ko00640,ko00680,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00620,map00640,map00680,map00720,map01100,map01110,map01120,map01130,map01200",COG0365,1.01110910820911,7.530641491626123
g19856,240.845871974396,0.712765252537698,0.230198706374143,3.09630433534773,0.0019594913519746,0.0166220785911889,Rp_R10_pos_vs_pIND,"29MFB@1|root,2RURB@2759|Eukaryota,3AXAM@33154|Opisthokonta,3Q27A@4751|Fungi,1GX4N@112252|Fungi incertae sedis",-,-,-,-,,0.712765252537698,2.7078566488983045
g19874,11.1346791598076,1.19188551493985,0.358497268529036,3.32467111905852,0.0008852289111493,0.0091547387779171,Rp_R10_pos_vs_pIND,"2DQAF@1|root,2S6BC@2759|Eukaryota,39WKC@33154|Opisthokonta,3P0FF@4751|Fungi",helix-loop-helix DNA-binding domain-containing protein,-,-,-,,1.19188551493985,3.0529444106648334
g19879,239.825567544796,1.26564069784577,0.294057525087464,4.30405818544966,1.67697589493003e-05,0.0004615114863783,Rp_R10_pos_vs_pIND,"KOG0583@1|root,KOG0583@2759|Eukaryota,38PW2@33154|Opisthokonta,3NURV@4751|Fungi",Belongs to the protein kinase superfamily,SKS1,-,-,,1.26564069784577,4.775473179954506
g19889,119.306646401505,0.723138285246696,0.183328239726919,3.94450023806405,7.99665741870437e-05,0.0014887202794804,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.723138285246696,4.097091509003768
g19890,67.8163430089407,0.853930149075429,0.221840645023233,3.84929528574892,0.0001184581369345,0.0020105185843607,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.853930149075429,3.926435102063375
g19901,246.895512229385,0.634816805781515,0.197990035777265,3.20630683907583,0.0013445053758052,0.0125531888037767,Rp_R10_pos_vs_pIND,"2F8ZU@1|root,2TA4V@2759|Eukaryota,39508@33154|Opisthokonta,3Q23S@4751|Fungi,1GWYN@112252|Fungi incertae sedis",Tetraspanin family,-,-,-,,0.634816805781515,2.871437456975178
g19905,28.6360204383274,1.33342313672031,0.315720323847116,4.2234314233315,2.40610605282362e-05,0.0006084818844044,Rp_R10_pos_vs_pIND,"2D8GU@1|root,2TA6Q@2759|Eukaryota,3952G@33154|Opisthokonta,3Q268@4751|Fungi,1GX30@112252|Fungi incertae sedis",-,-,-,-,,1.33342313672031,4.618685234377291
g19907,200.875413670215,1.40604178149472,0.178283527687572,7.88654902520604,3.10657545693857e-15,3.5187689688828998e-12,Rp_R10_pos_vs_pIND,"KOG1055@1|root,KOG1055@2759|Eukaryota,38DIA@33154|Opisthokonta,3P399@4751|Fungi,1GVUV@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,,1.40604178149472,14.507718093158527
g19915,6.81923351309933,1.49608034340937,0.494023890524541,3.02835626394682,0.0024588801816844,0.0196427469896181,Rp_R10_pos_vs_pIND,"COG2801@1|root,KOG0017@2759|Eukaryota,3AFVE@33154|Opisthokonta,3PCPI@4751|Fungi,1GXN4@112252|Fungi incertae sedis",Integrase core domain,-,-,-,COG2801,1.49608034340937,2.609262633400816
g1994,5172.72155895872,-1.0952174681637,0.243710592094813,-4.49392641800984,6.99217975932262e-06,0.0002411517637826,Rp_R10_pos_vs_pIND,"COG0276@1|root,KOG1321@2759|Eukaryota,38BPY@33154|Opisthokonta,3NUJ0@4751|Fungi,1GSCR@112252|Fungi incertae sedis",Catalyzes the ferrous insertion into protoporphyrin IX,HEM15,K01772,"ko00860,ko01100,ko01110,map00860,map01100,map01110",COG0276,1.0952174681637,5.155387415116451
g19958,370.685684616193,-0.779134878847933,0.190932035793445,-4.08069225057035,4.49017730942464e-05,0.000964049132488,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.779134878847933,4.347736509111532
g19959,42.9055267083969,-0.802101571211221,0.238553511504864,-3.36235491211734,0.0007728072574946,0.0083074850092618,Rp_R10_pos_vs_pIND,"COG0147@1|root,COG0512@1|root,KOG0026@2759|Eukaryota,KOG1224@2759|Eukaryota,38EFT@33154|Opisthokonta,3NU85@4751|Fungi,1GSB8@112252|Fungi incertae sedis","Anthranilate synthase component I, N terminal region",ABZ1,K13950,"ko00790,map00790","COG0147,COG0512",0.802101571211221,3.11192880807929
g19971,149.663245932271,1.43210996024558,0.247016350729605,5.79763224586387,6.725773908053721e-09,1.0721880020387e-06,Rp_R10_pos_vs_pIND,"KOG4091@1|root,KOG4091@2759|Eukaryota,38EMI@33154|Opisthokonta,3NX1W@4751|Fungi",cp2 transcription factor,-,-,-,,1.43210996024558,8.172257735911515
g19984,281.619466608013,0.753227199982184,0.136841714447279,5.50436833552227,3.70494225632182e-08,4.11000321125268e-06,Rp_R10_pos_vs_pIND,"COG0006@1|root,KOG2413@2759|Eukaryota,38B6V@33154|Opisthokonta,3NU3T@4751|Fungi,1GS52@112252|Fungi incertae sedis",Creatinase/Prolidase N-terminal domain,AMPP,K01262,-,COG0006,0.753227199982184,7.431218556363795
g19998,1.73093486882704,-3.37660595330969,1.10425469310948,-3.05781444659426,0.0022295758567459,0.0182860907061851,Rp_R10_pos_vs_pIND,"KOG1075@1|root,KOG1075@2759|Eukaryota,3A4XU@33154|Opisthokonta,3Q34C@4751|Fungi",Reverse transcriptase (RNA-dependent DNA polymerase),-,-,-,,3.37660595330969,2.6517777470839525
g2,255.986722745679,1.28197434258862,0.249412209844897,5.13998229431451,2.74764358553039e-07,1.97766012054179e-05,Rp_R10_pos_vs_pIND,"2CXNI@1|root,2RYQD@2759|Eukaryota,3A277@33154|Opisthokonta,3P2ZB@4751|Fungi,1GX1E@112252|Fungi incertae sedis",Velvet factor,vosA,-,-,,1.28197434258862,6.561039603081306
g20028,1139.91849560742,0.748332835897499,0.213140388865562,3.51098559911847,0.0004464485830591,0.0055460297606559,Rp_R10_pos_vs_pIND,"COG0561@1|root,KOG3189@2759|Eukaryota,38BMK@33154|Opisthokonta,3NUGP@4751|Fungi,1GSQM@112252|Fungi incertae sedis",Involved in the synthesis of the GDP-mannose and dolichol-phosphate-mannose required for a number of critical mannosyl transfer reactions,PMM1,K17497,"ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130",COG0561,0.748332835897499,3.3502285510632843
g20049,811.860186452199,-0.626130858901376,0.236167903106004,-2.65121064575966,0.0080203802959252,0.0457719654008815,Rp_R10_pos_vs_pIND,"2F9G5@1|root,2TAMP@2759|Eukaryota,395ME@33154|Opisthokonta,3Q2QX@4751|Fungi,1GXY0@112252|Fungi incertae sedis",-,-,-,-,,0.626130858901376,2.095805038635275
g20051,758.288505569233,-0.803515664803681,0.26378855555814,-3.04605961052235,0.0023186186179449,0.0188298080289783,Rp_R10_pos_vs_pIND,"2C4U1@1|root,2T8AB@2759|Eukaryota,392U2@33154|Opisthokonta,3Q1JP@4751|Fungi,1GUZX@112252|Fungi incertae sedis",Membrane-associating domain,-,-,-,,0.803515664803681,2.634770681178065
g20053,12.2020370233017,-1.8604209601953,0.643673190245625,-2.89031916877782,0.0038485087330006,0.0272741763137848,Rp_R10_pos_vs_pIND,"COG1902@1|root,KOG0134@2759|Eukaryota,39RM1@33154|Opisthokonta,3NUUE@4751|Fungi,1GSBW@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG1902,1.8604209601953,2.4147075236063418
g20054,4411.86127520489,-1.3421101529498,0.26672528595308,-5.0318069700594,4.85878351408926e-07,3.02469148052539e-05,Rp_R10_pos_vs_pIND,"COG1902@1|root,KOG0134@2759|Eukaryota,39RM1@33154|Opisthokonta,3NUUE@4751|Fungi,1GSBW@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG1902,1.3421101529498,6.313472450747848
g20064,1760.96983551491,1.00179529917087,0.22959523198783,4.36331055526436,1.281088811883e-05,0.0003789427554572,Rp_R10_pos_vs_pIND,"28PEI@1|root,2QW2C@2759|Eukaryota,398TP@33154|Opisthokonta,3NX9A@4751|Fungi,1GVXU@112252|Fungi incertae sedis",KilA-N,stuA,K12763,"ko04113,map04113",,1.00179529917087,4.892420761610718
g20069,7420.95699528155,-0.709710776860349,0.121466345631045,-5.84285937947045,5.131233073760031e-09,8.4945589984915e-07,Rp_R10_pos_vs_pIND,"COG1632@1|root,KOG1678@2759|Eukaryota,38C0Y@33154|Opisthokonta,3NV1F@4751|Fungi,1GST3@112252|Fungi incertae sedis",Ribosomal_L15e,rpl15,K02877,"ko03010,map03010",COG1632,0.709710776860349,8.289778258127908
g2008,141.913734454783,1.07701140324134,0.30267209993383,3.55834384297991,0.0003732005616159,0.0048238133853078,Rp_R10_pos_vs_pIND,"294M1@1|root,2RBIB@2759|Eukaryota,3AY0W@33154|Opisthokonta,3Q2NH@4751|Fungi,1GXV4@112252|Fungi incertae sedis",-,-,-,-,,1.07701140324134,3.4280577113711357
g20086,936.252359428831,-1.01972456530061,0.274093555097674,-3.72035221673573,0.0001989451295513,0.0030257937336218,Rp_R10_pos_vs_pIND,"KOG1414@1|root,KOG1414@2759|Eukaryota,39QGM@33154|Opisthokonta,3NVG8@4751|Fungi,1GX9P@112252|Fungi incertae sedis",basic region leucin zipper,SKO1,K09051,"ko04011,map04011",,1.01972456530061,3.701266688509984
g2009,531.41417314943,-1.17598423578329,0.301842678237796,-3.89601709953299,9.77874879705229e-05,0.0017464601897208,Rp_R10_pos_vs_pIND,"KOG2588@1|root,KOG2588@2759|Eukaryota,3AAU7@33154|Opisthokonta,3P7WF@4751|Fungi,1GWAB@112252|Fungi incertae sedis",helix loop helix domain,-,-,-,,1.17598423578329,4.009716710171314
g2010,3356.33978014996,-0.917279477544723,0.214697676878595,-4.27242386075476,1.93359586139812e-05,0.0005188642959245,Rp_R10_pos_vs_pIND,"COG1928@1|root,KOG3358@2759|Eukaryota,3936Z@33154|Opisthokonta,3Q20H@4751|Fungi,1GWS1@112252|Fungi incertae sedis","Inositol 1,4,5-trisphosphate/ryanodine receptor",-,-,-,COG1928,0.917279477544723,4.713634292148339
g20162,98.3454501035123,1.30768851212035,0.363597353281834,3.59652923850281,0.0003224913497937,0.0043540378537708,Rp_R10_pos_vs_pIND,"COG3325@1|root,KOG2806@2759|Eukaryota,3A1YI@33154|Opisthokonta,3P1Y1@4751|Fungi,3V0HE@5204|Basidiomycota,228AF@155619|Agaricomycetes,3W3RT@5338|Agaricales",Glycoside hydrolase family 18 protein,-,K01183,"ko00520,ko01100,map00520,map01100",COG3325,1.30768851212035,3.4914819299814157
g20163,12.5417634076499,1.22542481904701,0.383969895950451,3.19146066389836,0.0014155538483682,0.0129966443561143,Rp_R10_pos_vs_pIND,"COG3325@1|root,KOG2806@2759|Eukaryota,38WIS@33154|Opisthokonta,3Q0NH@4751|Fungi,1GV6J@112252|Fungi incertae sedis",Glyco_18,-,-,-,COG3325,1.22542481904701,2.849073605207847
g20167,1177.23931721926,0.972725422807793,0.227959775205241,4.26709239352431,1.98037155804261e-05,0.0005300942325949,Rp_R10_pos_vs_pIND,"COG0579@1|root,KOG2665@2759|Eukaryota,397NY@33154|Opisthokonta,3Q154@4751|Fungi,1GVDQ@112252|Fungi incertae sedis",FAD dependent oxidoreductase,-,-,-,COG0579,0.972725422807793,4.703253319602647
g2017,99.61438489616,1.30393326258056,0.322768791036516,4.03983687020423,5.34883914289898e-05,0.0011005006423932,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.30393326258056,4.271740462565216
g20175,149.573952816379,1.0921424849588,0.30765594832151,3.54988255847886,0.0003854030426756,0.0049458908058566,Rp_R10_pos_vs_pIND,"KOG4339@1|root,KOG4339@2759|Eukaryota,394BM@33154|Opisthokonta,3Q1I7@4751|Fungi,1GXIF@112252|Fungi incertae sedis",negative regulation of integrin-mediated signaling pathway,-,-,-,,1.0921424849588,3.4140848610038477
g2018,403.60296304198,1.43687800359245,0.330475219359049,4.34791451649311,1.37438148476115e-05,0.0003989410829858,Rp_R10_pos_vs_pIND,"2C41K@1|root,2RAPG@2759|Eukaryota,3AX3Q@33154|Opisthokonta,3Q1XH@4751|Fungi,1GWDF@112252|Fungi incertae sedis",-,-,-,-,,1.43687800359245,4.861892704153277
g20195,3463.58753493978,-0.682155631134569,0.19637867074441,-3.47367475576003,0.0005133829263072,0.0061696482850799,Rp_R10_pos_vs_pIND,"COG3474@1|root,KOG3453@2759|Eukaryota,3A3GP@33154|Opisthokonta,3P3WW@4751|Fungi,1GTZ4@112252|Fungi incertae sedis","Electron carrier protein. The oxidized form of the cytochrome c heme group can accept an electron from the heme group of the cytochrome c1 subunit of cytochrome reductase. Cytochrome c then transfers this electron to the cytochrome oxidase complex, the final protein carrier in the mitochondrial electron-transport chain",CYC1,K08738,"ko00920,ko01100,ko01120,ko01524,ko02020,ko04115,ko04210,ko04214,ko04215,ko04932,ko05010,ko05012,ko05014,ko05016,ko05134,ko05145,ko05152,ko05161,ko05164,ko05167,ko05168,ko05200,ko05210,ko05222,ko05416,map00920,map01100,map01120,map01524,map02020,map04115,map04210,map04214,map04215,map04932,map05010,map05012,map05014,map05016,map05134,map05145,map05152,map05161,map05164,map05167,map05168,map05200,map05210,map05222,map05416",COG3474,0.682155631134569,3.2895585788548143
g20199,486.664804581284,0.620491875262003,0.20819170987246,2.98038704635319,0.0028788438610384,0.0220404122139481,Rp_R10_pos_vs_pIND,"29MFB@1|root,2RURB@2759|Eukaryota,3AXAM@33154|Opisthokonta,3Q27A@4751|Fungi,1GX4N@112252|Fungi incertae sedis",-,-,-,-,,0.620491875262003,2.5407818891782927
g2020,258.992574703913,1.581589836242,0.285930550564354,5.53137757794802,3.17725573549668e-08,3.75474049900983e-06,Rp_R10_pos_vs_pIND,"KOG4569@1|root,KOG4569@2759|Eukaryota,37MDK@33090|Viridiplantae,3GFMI@35493|Streptophyta,44PK7@71274|asterids",Triacylglycerol lipase,-,-,-,,1.581589836242,7.497947827651557
